Assay	Library Name	Assay Date	Region	Country	Density lb/ft3	Sulfur %	KinematicViscosity @ 100 F cSt	TAN(mg KOH/g) mg KOH/g	Pour Point F	Blank
Kirkuk blend-2014	Aspen Assay Library	12/1/2014	Middle East	Iraq	53.2094898609468	2.35217443273397	4.88478328781172	0.0440225210398193	74.1142903953057	
Qua Iboe-2015	Aspen Assay Library	1/1/2015	West Africa	Nigeria	52.2664323452197	0.110522692538846	3.11351487580901	0.334704397814527	67.2794958939555	
Saturno Blend-2015	Aspen Assay Library	2/24/2015	West Africa	Angola	55.4926756917544	0.804908650177636	11.2646381421205	0.491898360173469	75.3863906927027	
Azeri Light (BTC)-2017	Aspen Assay Library	10/16/2017	Middle East	Azerbaijan	52.3628407736724	0.151638073914551	3.77834622963049	0.31693460500712	53.0780379924284	
Azeri Light (Supsa)-2019	Aspen Assay Library	2/21/2019	Middle East	Azerbaijan	52.8427315997469	0.147955613748668	3.93702798465944	0.265074386375855	53.1705231506292	
Basrah Medium-2021	Aspen Assay Library	9/3/2021	Middle East	Iraq	54.6816898908698	2.92895850968535	8.47049871636732	0.111854115153031	45.528209051794	
Basrah Heavy-2021	Aspen Assay Library	9/3/2021	Middle East	Iraq	56.5119788171975	3.83251938094951	17.8165939586526	0.111852364526798	44.9430388574291	
Kutubu-2021	Aspen Assay Library	9/3/2021	Australia	Papua New Guinea	48.2987444797727	0.0212896029196019	0.967374793223359	0.0295876135227472	24.7910396994656	
Gippsland-2021	Aspen Assay Library	9/3/2021	Australia	Australia	47.0460214822913	0.0445985932291904	1.25250129850896	0.0397116154305024	10.9855801668022	
Gorgon-2021	Aspen Assay Library	9/3/2021	Australia	Australia	47.72419052829	0.00830781539948477	0.920206417521827	0.0169140755503931	-36.8305694705745
